Pos	Neg	ID	Text
4	1	416231124491173888
4	1	436718974751883264
2	1	431829869974921216
2	2	436409792106491904
1	1	418333433492811776
2	2	308974454615183361
1	2	423998838743916544
1	2	301439267232694272
1	3	431663721039933441
2	2	412420963431497728
4	1	437817721799983105
2	1	429457825580863488
2	1	296348628941938688
1	2	420423564475375617
2	1	293501737787080704
1	4	427829032894226432
1	2	414929005498732544
4	1	431271696088449024
1	4	294114816891695104
1	1	435469168297533440
1	1	301118760046166016
3	1	435228450744320000
1	1	431799920098439169
2	1	424231202426351616
1	4	428946931818041344
4	1	350218039372943360
1	4	435320983822409729
1	4	421922819094482944
1	1	290894785068298241
1	1	431636224923541505
3	2	430930079669968897
1	3	435511906527244288
1	1	275778301153378304
1	2	347382422243008512
2	1	433066662246367232
1	1	352444497742938113
2	1	430545411179163648
2	1	423820418470797312
2	2	286964949761265665
2	1	436383949246316544
1	1	430384495955415041
1	1	413106998150823936
2	2	426187828834598912
3	2	428027553354223617
1	4	425319704924680192
1	3	309773789053476864
1	1	436739291427770368
2	1	276763784209653760
1	3	327435669276344320
1	1	422948955702321152
2	1	432609853765197824
1	2	329771196130414592
2	1	439034265456488448
2	1	300993162292387840
2	1	438118316779925504
1	1	418202529021710336
1	2	424462895515041792
1	1	355126083982606336
2	1	423240699484442624
5	1	433059150818336768
2	1	436562619025985536
2	1	425344386797281280
1	2	349215711333318656
2	1	437321353314582528
1	2	419000704632508417
1	2	421311317618597888
2	1	427659985527390208
1	2	420461808508366848
1	1	417423843121037312
2	1	439419667170344961
2	2	431676139250020353
1	1	280747321694756865
1	3	435923359860543489
2	1	432744261428060160
2	2	428036341675606016
1	3	281477954213650433
1	1	418072534542602241
2	1	433757078985773057
2	1	421771328408928256
1	3	431650649000771584
1	1	433817555774365696
4	1	425110416977440768
1	1	428042461798092800
1	1	432553606265311233
1	1	439261996223967233
1	2	424000757264683008
1	2	341963481853091840
1	3	365565661323345921
4	1	398604973627305984
1	3	307199652581748736
1	1	433721632624889856
2	1	306557812140539905
2	1	423241052523200513
2	1	295213635624640513
2	3	417504702587105280
3	1	412770975977992192
2	1	439579019156008960
1	3	430692338998837248
1	1	432940213673811970
2	1	425781688342282242
3	2	432640491373355009
1	1	390937599549788161
2	1	429025463629922304
3	1	417088399548219392
2	1	301472437156081664
2	1	425783264666591232
1	1	436589588413313025
5	1	286962775429873665
1	1	432340208722247680
2	1	432043120620883968
1	1	419004765465346048
4	2	425477183306354688
2	2	434986075514085376
1	4	436903619007238146
2	1	302154377228066816
1	1	289507857144115200
1	1	355089111780032512
2	1	430750121152618496
1	4	432575166648832001
5	1	418517011292233728
1	2	423536480602963969
4	3	428173302327017473
1	2	354605049390956544
2	1	299565593626046464
1	2	296618731008847872
2	1	295940203967827968
2	1	291715825294012417
1	1	314386192701456384
1	2	437743508984573952
1	1	431836504550162433
1	1	431131840133337088
1	2	434130253837918208
2	2	422280492210085888
2	1	426013634787938304
1	1	434984502314536961
1	2	299292615793319936
1	4	427899117239820289
1	2	300992837242212352
2	1	304988842782498816
1	1	423551921211715585
1	1	438127121530388480
2	1	437485030554619904
3	1	422443657652752384
2	1	422299913318191104
2	1	423325699395448832
2	1	427662043563298816
3	1	418071830398631936
4	1	424770194171363329
3	1	432751745626681344
2	1	430367471753654272
1	1	427584725947908096
4	1	434831670047281152
1	2	321665351865741312
1	1	416044746684256256
1	1	434181576025313280
1	1	418181704063262721
2	1	423276775804645376
1	3	433042032399888385
3	1	430582037888507904
2	1	415698598664232960
1	3	332177316077772800
1	1	332548503320526848
2	3	428694489725546497
2	1	436898531534573569
1	1	344976054122868737
2	1	314052272244019201
1	1	423533200426557440
1	2	432708344885686272
1	2	440003070403940352
1	1	415194795267481600
1	1	432337315818520576
2	1	408675949807288320
3	1	439649452379217920
1	2	311209694716899328
1	2	439810791714197504
1	2	279274424878899202
3	1	425456425188347904
4	1	440239232682967040
3	1	299158083123437569
2	1	398479143236427776
2	2	435161207599673344
2	1	415682192702849024
4	1	417892376590286848
4	1	437137929337442304
1	1	416010258658500608
1	1	432742557856968704
4	1	437786277052547072
2	1	406124323334664192
3	1	422629851980263425
2	1	423142708723462145
1	1	332213876491972608
2	2	426223182308069376
4	1	431683674774310912
1	3	438518983868686336
3	1	414176293467340801
2	1	329156261784469504
2	1	423513728248598528
1	1	293357917632086016
1	2	438008049400176640
1	1	425108289097977857
2	1	420014671408529409
3	1	435587940895305728
1	1	430769459561631744
1	1	398493750332112896
4	1	430497244857397249
4	1	422290588528959489
3	1	429116179735527428
1	1	429120989583007744
2	1	432645717417414656
2	1	422853743894216704
2	2	434946199620050944
1	5	345595984283324416
3	1	308610655374692353
1	1	423916696315785216
2	1	281412820891996160
2	1	433829456566693888
1	2	430799431672143872
1	3	417142561816326145
3	1	427627260816805889
1	2	280845910878060544
2	1	431251440355381248
2	1	432812880317001728
1	1	435854790765973505
1	2	341601108327800832
2	1	438137599094292480
1	1	418808526664769536
2	2	420303481757769728
1	1	428884669916925952
1	2	296669897797271552
2	1	423518783421296640
2	1	438013679611564032
1	1	420810336128606208
1	1	293582378532761600
1	1	438153854790541312
1	1	423517900125650944
1	1	431168944959791104
2	1	432887570880397312
1	2	414780353899814912
3	1	350650023383539714
1	1	434978936909344769
3	1	430562511633412096
1	2	299635575143669760
1	2	420463899675074560
1	1	292039761684725760
1	2	276027979442831360
1	1	432340869065101312
1	3	435331276493426689
2	1	420673927589789696
1	2	430455837316767744
1	1	437999615917318144
3	1	299003469224886272
1	1	433066494352556032
1	1	427110446559019008
1	1	417694140785119232
2	2	341758890368716801
1	1	429118274161221632
1	3	438377062215073792
1	1	416046328041709568
2	2	439212531635068928
1	1	309698492744491008
3	1	355037922073903104
1	3	430204606769938432
1	1	430201347539869697
1	4	426849432361914369
1	1	429776513810968577
4	1	424413053849833472
1	1	433699622293229570
1	2	412771095805063168
1	1	424976484441133056
3	1	437281681402114048
2	2	430530120957194240
1	3	433314726232076288
1	1	437661681414447104
2	1	426226926999453696
3	1	408766639073554432
1	1	306084042938392577
1	3	425449701127639040
2	1	413199917205565440
4	1	297099260065894400
1	1	419892461792526336
1	1	435963715351871488
1	2	276054036619337728
1	2	429710273063038976
1	2	435167337411407872
1	1	423545529021530112
1	2	354717946075025410
2	1	428355149107458048
2	1	433069812592283648
1	1	431930748094799872
1	1	433295572275957760
2	1	428551260506054656
1	1	294202216078782465
2	1	435305170734292994
1	1	281415362745081858
1	2	341692789865738240
4	1	431615882448478208
1	1	424361959945801728
1	1	387470581534572544
1	4	303606838019104769
1	2	344838631971770369
4	1	433834711610191872
1	2	426202054780919809
1	1	428352171386474498
3	1	433364010411376641
3	1	422950914853330944
5	1	432410731389009920
2	1	436583578168602624
2	1	438699460437094400
1	2	431616816784240642
2	1	439667205261623296
1	1	435322371918921728
1	3	421150445713620992
1	2	431299163788034048
1	1	321307442996707328
2	1	429116940443873280
1	1	302090219228889088
1	2	420462181092573184
1	2	431250286158438401
1	1	309437443826929664
2	1	417697190350303232
1	1	439417856879759360
1	1	418502305445445634
1	1	422877433776205824
1	1	313728276344479744
2	1	439422517325733888
3	1	422801716874977280
2	1	422868422804774912
1	2	423532655565484032
2	1	430494715880800256
1	1	428596342420553728
1	1	434985780558045184
2	1	419004026626138113
2	1	433820732473098240
2	1	430329965020594177
2	3	426791803107307521
2	1	415961492832264192
1	1	421191540346585088
1	2	418964575581503488
1	2	440223934797996032
2	2	423349407497457664
1	1	424291165764980736
2	3	432762879524077568
3	1	440392688928432128
4	1	292328644431474689
1	1	411308410953400320
1	3	284389372638408705
2	1	413156774779158528
1	1	419002410959245312
2	1	439249901776412673
1	1	294155327870496769
3	1	415900932736421888
1	1	430491295958581248
3	1	426147819158646784
1	3	422847686895628288
3	1	301465677536055297
1	4	421154875506831360
2	2	428037809228627969
2	1	418431990426112000
2	1	431409693215322112
1	3	306784665828732928
1	1	293577062357286912
1	1	292421156403814400
1	1	421465240862085120
1	1	428365544782168064
2	1	428287421717811200
1	1	428743968080154624
1	1	424365136418070528
2	1	297050918254411776
2	1	424461906158419968
1	4	418518746479591424
2	3	437060564049608705
3	2	433100524166995968
3	1	413028772053385217
2	1	432765451718778880
1	1	289388419048677378
1	1	414916179229028352
2	1	439898729139552256
2	4	431552779275223040
1	3	427541588273680385
2	1	428307688078843904
1	1	437494818365644800
1	1	430224898951094272
1	1	431416137742426113
1	1	422173762750922752
5	1	419522464687747072
1	1	408770984364097536
1	1	422863811146563585
2	1	436893168337174528
1	1	422892441302093825
1	1	428403194842988545
2	1	427660300762890240
2	3	418990860731043840
2	1	276123583779061760
1	1	431626081909497856
1	1	433321778778095616
2	1	438119748455251968
1	1	419000008994590720
1	1	436717980001386497
3	1	416627283126808576
1	3	341619176605089793
2	1	435449498718834690
1	5	439419811626774528
4	1	436283410483384320
2	2	432573280566792193
4	2	422950027330211840
2	1	299613335400370176
1	1	438360815901503488
4	1	425493183858896897
2	1	418154466567667712
2	1	424458074829492224
1	2	429812620741603328
3	1	422552986976391168
1	1	364859905745752066
2	1	430214224984285184
1	1	426947283746177024
2	1	350320391371227136
1	3	431625423600898048
1	1	431519165363404800
1	3	424246919255179264
1	2	432751011694784512
1	3	434169681151152130
1	1	428350140173152256
1	3	350408085359177728
2	4	431248071159062528
1	1	439422406210621440
1	1	438918172209459200
1	2	434925202338627584
1	3	345318979918774272
2	1	423855912336777216
1	2	435219023219785728
1	4	432589071488000001
1	2	420771044006178816
2	1	433833843678662657
3	1	429502431844511744
1	3	429827768055242752
1	3	415512632557187073
1	3	439847064558510080
1	2	430142166438903808
4	1	413838480712552448
2	1	431679027451932673
3	2	416417387663998976
1	1	296383470610030592
1	1	436286379824144384
2	1	432766559560282112
1	1	426513312386281472
2	1	431678013835464704
1	1	423567326508625920
1	3	299259758639210496
1	1	433084028267159552
1	1	437251958768820224
1	2	418991166667759618
1	3	413477921320210432
1	1	427305478071152640
1	1	424977148068126720
2	1	306858532681170946
1	3	425354860481892352
1	3	422913994995683328
1	2	436700112614473728
1	1	327522800472584192
1	2	424753398794027008
1	3	422233970621706240
2	1	437835198957252608
2	1	432727805646761984
1	3	424043198042755072
1	3	306472510902394880
1	1	427584800363261952
1	2	352846713402310657
1	1	437729300729434112
1	3	431664968975400960
3	1	438138697792241664
1	2	438682649217888256
1	2	423600739290603520
1	3	312295114900910081
1	2	439645363952033792
2	1	424428486820769792
1	1	412390870474715136
2	1	428645215562252288
1	1	436247496939941889
2	1	430578804675727360
1	2	432425446324436992
1	2	311981787167469568
2	1	425702764304277504
1	3	415548344786624512
1	1	433654134466547712
1	2	418081253120688128
2	1	418197102011744256
2	1	319204740607135746
3	1	302106151485587456
1	1	303671852746801152
1	1	432183966796234752
1	2	420613445747089408
1	2	412042066521120769
1	3	408032877234749440
1	1	415217580954353664
1	1	423463730077114368
1	2	430925950964871169
1	1	432573229157203968
1	1	289413925240467456
2	1	439648761925472256
2	1	433097628805369856
2	1	422899966584324096
1	2	298485872024756227
1	1	380033466961645568
2	1	430436376119504897
1	2	435138721898184704
1	4	420321268131323904
2	1	329837213028335616
2	2	425475748900515840
1	1	432695652892422144
1	1	438238485950889984
1	1	428172895945097216
1	1	413520636146094080
1	2	433971687906746368
1	3	349233049231294464
2	1	439285836199100416
1	1	421658811997241344
2	2	439095464311275520
1	4	411233049792086016
3	1	299557087778844672
1	1	422841507310100480
1	1	431465307358523393
2	1	355001323613196288
3	1	431160114402164738
1	1	435865336210927616
1	1	424455882563272704
1	1	438542269684006912
1	1	432341262444658688
1	2	275687111926104064
3	1	439425513673601024
1	1	278905970778861568
2	1	430881826551234560
1	1	281437403267358720
1	2	415700770604859392
4	1	417086714050392065
1	4	420944472952676353
1	2	432728001340387328
1	1	301734795942191104
1	3	415953914249216001
2	2	424699974614392833
1	1	424227616090882048
2	4	427698524927434752
1	1	437282370794700800
2	1	432757853581889537
2	1	347362543284678656
1	2	438135587304775680
1	1	420771342091165697
1	1	296259220951687169
1	1	438129828701560832
1	1	431627808213721090
4	1	316621718829551616
1	1	430957918444605440
1	1	294497848752476160
3	2	426368934091030528
2	1	435903556487360512
2	1	414910181923762177
3	1	437097761121370112
1	1	440240478429011969
1	2	439418757052911616
1	2	291578286432202753
1	1	278242211446026240
1	1	278207522026962945
2	1	418999007206055937
1	1	421484544085078016
1	1	432727401492008961
2	1	421402404811075584
2	1	420597953103798273
1	2	311459413720432640
2	1	422261077007548417
1	2	284405534893936641
3	1	429463858726449152
2	1	421922913499873280
2	1	413008067928678400
2	1	432257585207468032
2	2	306135055502290944
2	1	435306277296558080
1	1	433819986134450177
1	2	432202467393032192
2	1	420081135649972224
1	1	418991234007314432
1	1	422751784168202240
1	1	299192064015470592
1	2	417823602554052608
1	1	331793001871446016
2	1	437523262231154690
1	1	307216331294507008
4	2	432413052638478336
2	2	369494310565060609
1	2	423306811811188736
1	1	304619024506032128
2	1	440232799434334208
1	2	414872435289100288
2	1	308743066330750976
3	2	427840099422724097
1	2	349948244878565379
1	2	291207970287648769
1	1	438136383345946624
1	1	423479885680496642
3	1	433840363258671104
2	1	290874321658843138
2	1	422972254536753152
1	1	380068734364176384
2	1	425780964736782336
1	1	423272844751953921
1	1	296005477232410625
1	1	432741410005995520
1	1	436903257101721600
1	1	303531998323040257
1	1	345284930642776064
2	1	431291783101034496
2	1	421148953476751360
2	1	422287736351903744
1	1	433445066816770048
1	1	432644782637064193
1	2	350633333098688515
1	2	280729883523563520
1	1	429032460936941571
1	1	309063747429859328
2	1	417733105525350400
1	2	439254369121222658
1	1	431277509167312896
1	2	426940817593229312
1	1	421366196483538944
1	3	329118842657861632
1	1	438414008295514113
1	1	413374964436185088
1	1	425109502078103552
1	2	416450098319466496
1	1	292397378382725121
2	1	431070671582425090
2	2	372817614721937408
1	1	431626358507073536
2	1	434983852423913473
1	1	416805558465740801
2	1	421872285448818688
1	2	439505037136777216
1	2	428598657412128768
1	2	419603456123363328
1	1	437512825812946944
4	1	421423623551729664
2	1	291634256906711041
1	2	435617458322280448
1	1	437322730052935680
1	2	278959835624652800
1	1	431431165908512769
1	1	431875005324877824
1	1	430745945320341504
1	3	428198704277766144
1	1	439964956012724225
1	1	306066145272791040
1	2	327467835557302272
1	1	289396566593241088
3	1	439226346586128384
1	1	341638485704335360
1	3	427900101424472064
1	2	286521464469983232
3	2	422298495244976130
1	1	421152988313288704
3	1	433489700867686400
1	2	337586320576757764
1	1	426003964543262721
1	2	439252855329787904
1	1	418931807665414145
1	1	438121527918473216
1	1	314071449168134144
1	2	425461611701088256
1	1	431132025408327680
1	1	341758111251566593
1	1	417328475771387906
1	2	439251018434355200
1	1	293803918553649153
2	1	365605737461858305
1	1	425458002192117761
1	1	423101178021298176
1	1	296299407882743808
1	1	423111333077200896
2	1	415948731595243521
1	1	430134092894834690
2	1	437433255369793537
1	2	432767130837467136
1	1	328993391482372096
1	1	302165062376898564
3	1	421773627269206016
1	1	438118741545467905
1	1	435963153612939264
1	1	288647310127280128
1	3	428035792930213888
1	1	434203459252789248
1	2	422628689310789632
4	1	426814670121365504
2	1	423518393631653888
1	3	431643709529010176
1	1	439849717971705857
1	1	428018632551976960
3	1	428613323525869568
4	1	296472382124740608
3	2	425493117601472514
1	1	440220714063241217
1	1	432180674133364737
1	1	352881539677298689
2	1	431470958352662530
1	2	436003657750822912
1	1	432257826149240832
1	2	327452295585488896
2	1	421154493602877441
1	1	439810966910287872
2	1	438146052256829440
1	1	422625337080426497
1	1	430567404242874368
1	1	416285299342204928
1	3	414515424105988096
1	3	301773896871452673
1	1	437819540307582976
2	1	438134769012838401
1	2	423132884593963008
3	1	428650982075936768
1	1	438074618713096192
1	1	428335287551283200
1	1	427632935542325248
1	2	432761077684633600
3	1	416475225702690816
1	3	429484729000148992
1	1	439655084167671809
1	1	418825950030082049
1	1	276431027738652675
2	1	423533798764974080
2	1	433757846228844544
1	1	435316240379166720
1	1	437310171421765632
1	1	352933808556879872
1	2	439417646967447552
1	1	429123540952961024
1	1	432425072536465408
1	1	430097207107153920
1	1	428377693374013441
1	1	419002527388938241
2	1	434984299637374976
1	1	435819784106557440
1	1	416802884475297792
1	2	419031490412822528
1	4	426364066949378048
1	2	432754746701541378
1	1	281511015957532673
2	1	439847272554049537
1	1	418345233089167362
1	1	312240781362601984
3	1	416813700712890368
1	1	431418485290196993
2	1	436731399500881920
1	1	281414761374175233
1	2	422849830180757504
1	3	430174059247050752
1	2	421816938176585728
2	1	306916133481623552
1	1	419503020133462017
2	1	431877888443289600
1	3	412375254351101952
1	1	431436318350921729
1	1	344539852991246336
1	3	420945923053596673
1	2	415724274096152576
1	1	420673986574311424
1	1	424729026955988993
2	1	420464664963604480
2	1	426717832655556608
1	1	430924558678245376
1	2	298934121621757952
1	1	418186659998351360
1	3	287258075512053760
1	1	357510855849558016
1	1	422867976874774528
1	1	431630596645720065
1	2	414688511741018112
1	1	332195389170143232
1	1	425743684412252160
1	1	303551710104784896
1	2	280762368739405824
1	1	432197653166710785
1	1	423133212307517440
1	1	312275029515726848
2	1	417071703202623488
1	1	344523201721794560
1	1	432918573422358528
1	2	422797380568616961
1	1	304350626178011136
1	1	423933757742006272
1	1	393415288315604992
1	1	435972735739510784
1	1	420413911058223104
1	4	398497990827974656
1	3	428270070918164480
1	1	440008636203421696
1	2	412781365625503745
1	1	303639761728462848
1	2	298610920836444160
1	1	427535603169624064
1	1	276086636775895041
2	1	425677314194558976
3	1	425495370974519296
1	1	309350037039771648
2	1	423602809842319360
1	1	299207447774646273
1	2	422422570244136960
1	1	431616901102317568
1	1	422883502082637824
1	1	437433594747711488
1	1	436242493785403392
1	2	421486271249133568
1	1	432613839645839360
1	1	432874249808658432
1	1	327541560675803136
1	2	423327021624590336
1	4	425123316555190272
1	1	380411314889179136
1	1	420589565116555264
4	1	435077763448307712
1	1	437952870537629696
2	1	440218478541168640
1	1	425341851378274304
1	1	433749606799646720
2	1	425770635294302208
3	1	422302423261011969
1	1	309368466828320768
1	1	284302357813133313
2	1	422976025140535296
2	2	337234658687336449
2	1	301068943018303488
2	2	424574019283582976
2	2	434174909388836865
1	2	438530581052133376
1	1	434200005507686400
2	1	423227579877703680
2	2	436331150231863297
1	1	430890652264443904
1	2	304717630198128641
3	1	429787689408532481
1	1	431237144515207169
1	1	429874246014083072
1	1	430490759804903424
1	1	354658133693575168
1	1	428740905881718784
1	3	337641126708269056
2	2	428328695829237760
1	2	421155482573611008
1	2	424720036872196096
1	1	313743335502262272
1	2	432767958545211392
1	1	424225602774646784
1	1	420081470644838400
2	1	424717252126969856
1	1	420460310827253760
1	1	294184620461813760
1	1	434545188304736256
1	1	432312374742114304
1	2	412375463370055680
2	1	332528281297510402
3	1	417139653662093312
2	2	428027737316392960
1	4	435086362442600449
1	4	423477994854690817
1	2	421154352011546625
2	1	408788255920754688
2	1	435849822537400320
1	1	426868590491336704
2	2	423178813472645120
2	1	432920420317020160
3	1	428018954934566912
3	1	426191277139709952
3	1	334859486403645440
1	1	438315703972532226
1	2	424717730709643264
2	1	433049585917767680
1	1	424359527882817536
1	1	424363094010122240
1	1	423526534092029952
1	1	329101840807514112
3	1	437300413285400576
1	4	425320180068392960
1	1	426147259776901120
1	3	428740331295612928
1	1	434985168336470016
3	1	433825410887864320
2	3	425488277009727488
1	2	390852972042678272
2	1	429320429409292288
2	1	425470367470084097
2	1	432572411519586304
1	2	403618811795890176
1	1	437823115934961664
2	1	433843103401644032
2	1	438016616291237888
1	1	352865721266618370
2	1	440219412314873857
2	1	427943259025842178
1	1	416015789641039872
2	1	437487457110462464
2	1	430496268658278401
2	1	409195243251068929
1	1	432761371290136576
2	1	429655372937175040
1	4	419501820004679682
1	3	422940771164360704
2	1	427544090880643073
2	1	435511087685849089
2	1	276763641548771328
2	1	422999823294267392
1	5	434812727479910401
1	1	304369166910111745
1	1	304301790214623232
1	2	401929473219493888
2	1	427651903527194625
2	1	424482631711862784
2	1	431638658236420096
1	1	425486604686209024
1	3	418131729291816960
1	1	435976010077446144
1	1	286505224221384704
1	1	430358586934300673
2	1	425452598921924608
1	1	438123728803618816
3	1	418432088879026176
1	1	428039812138811392
1	1	432216986735501313
1	1	294151770089852928
1	2	316602830142185472
1	1	279287909218148353
3	1	435323514678038528
1	1	429018483410472960
1	1	296130004746641408
2	1	427638265944883200
1	1	433441552698855425
1	1	439969113234890752
1	1	430153935563681793
1	1	432878654645760000
1	3	436991209962078208
2	1	419000088992555008
1	1	425866423076810752
1	1	432029335948505088
1	2	430200322389061633
1	2	324226534321827842
1	1	430324327636942848
2	1	427619444693544960
2	1	432389337062199297
2	1	293342781827584000
1	1	301755067814514688
1	1	428032419334078464
1	1	293736618295181313
2	1	421774543078686720
1	1	289180813893971968
2	1	432584194162581504
3	1	435336151071600640
3	1	425723453346304000
1	1	431289956527398912
2	1	420599007052718080
2	1	293501348782161920
1	3	290929491612663808
3	1	422635336754139136
2	2	429122992925208576
1	2	424359898483146752
1	1	420083639221620736
1	1	418605179890450432
1	1	438119403490902016
1	1	435806322236215296
1	1	294169477338259456
1	1	434984782397575168
1	1	433630349747175424
2	1	423203412012855296
3	1	425342796283654144
2	1	428676952233222144
3	2	431278243229216769
2	1	291998990776557568
1	3	430744599447891969
1	1	423239371173531648
3	1	436745417926012928
1	1	280777695053348866
2	1	436731599237832704
1	1	431618308354220033
3	2	422282443970707456
1	3	423995583301287937
2	1	403701677716275200
1	1	431627089251274752
1	1	417776871799926784
1	1	304686745151213569
2	1	311497352680710145
1	2	431294094149955584
1	2	431270559780200448
1	1	397511406955675648
1	1	420936742057689088
2	1	401482105160355840
1	1	390869927835348992
2	1	436552786570792960
2	1	288702545164124160
2	1	420948008562212864
1	1	432337467891400704
1	1	428346251130597376
1	1	436963995811983360
1	5	393441119557517313
1	1	432939386666102784
1	1	431631206317576192
2	1	435984576834306048
1	1	422905151603503105
2	1	436561214312030208
1	2	298522535547527168
1	1	426763727224840192
1	2	425769457730846720
1	1	416393584087011328
2	1	296349542658502656
2	1	418432931044917248
2	1	420948097770848257
2	1	417903680428326912
2	2	435641833415114752
3	1	434669049386004480
2	1	426187951375392768
1	1	339471498530136064
1	1	435925033719173120
1	1	408674898182037504
3	1	440280676659494913
2	1	436719260962791424
1	2	306488698000797696
1	1	418362925732995073
1	1	431252928092196864
1	1	436991883274121216
1	3	430693578524725250
3	3	431629830598062081
1	2	284373187398082560
4	1	422848166975635456
1	1	301419740352626689
1	2	431686187875454976
1	2	413477680495869953
1	1	431880408276275200
1	1	303568090451562496
1	1	428949038885388288
1	1	435322727704973312
1	1	412357981884665856
2	1	436289595358326784
3	1	436287419642830849
1	3	414676633551785985
1	3	429758527209345025
1	1	293786604143775744
1	2	424576440147800064
1	1	357871617478635520
2	2	428354027017883648
2	1	421792080550039552
1	2	438553766996873216
1	1	280712375517192192
2	1	428694600601964544
1	1	423858199129624576
2	1	349552073056067584
3	1	432571996585476096
3	1	428035554576322560
1	1	430493753615196160
1	1	438839985546883072
2	2	438790453790396416
1	1	301351465199484929
1	1	436047463569313792
1	1	421005423735762944
1	1	428674929051975680
2	1	432645928999059457
4	1	323921823353958401
1	1	414680833459355649
1	1	288303659719196672
1	1	286611569251581952
1	1	434979422123225088
1	2	324158000552103937
1	2	295936989436465152
2	1	434375067460313088
1	1	435334874157703169
1	1	420603479124475904
1	1	435966590287241216
3	1	427633875959820288
1	1	390921027372322816
1	2	437649147768754176
2	2	440331069028433920
1	1	350268002169651200
1	2	304634147622752256
1	1	428394667701309440
2	1	420769805348515840
2	1	430557700078841856
1	1	423585450884726784
2	1	425759262258642944
1	1	418964461437730816
1	1	380488625068056576
3	1	431292515824992256
1	1	416483060498976768
1	2	419353674888925185
2	1	438144993581350912
2	1	436778928464609280
2	1	296335653489221632
1	1	433845753308385280
1	2	432644744783462400
1	1	423498603848425472
1	1	390890079851249664
1	1	429867693118722049
1	1	419870829917110273
2	1	432866362080247808
3	1	423517614183161856
2	1	345232237786185728
2	1	365585901033758721
2	1	276730656556449792
2	1	431315082392264704
4	1	435586826246451200
1	1	301138585711702017
2	1	424411848759582720
1	2	421310956220583936
2	1	430133401371168768
2	1	413538534021021696
1	1	438119886213369856
3	2	432587304087982080
1	1	419004791222587392
1	1	435194333797441536
2	1	413008287458541568
1	3	286872668609859584
2	1	420954483695173632
1	1	417362524720226304
1	1	296654124810903552
2	2	422920704397283328
1	1	306915963465506816
1	1	439654855695544320
1	2	430460565316571136
1	1	424368099110817792
1	1	423559291908272128
1	3	425081714252066816
